name,position,pro_team,PTS,BLK,STL,AST,OREB,DREB,REB,PF,TO,FGM,FGA,FTM,FTA,3PTM,3PTA,FG%,FT%,3PT%,MPG,MIN,GP
Shai Gilgeous-Alexander,SG,OKC,19.3015873015873,0.7142857142857143,1.1111111111111112,3.3015873015873014,0.7142857142857143,5.380952380952381,6.095238095238095,1.7142857142857142,1.8571428571428572,7.015873015873016,14.841269841269842,4.031746031746032,5.031746031746032,1.2380952380952381,3.5238095238095237,0.47272727,0.80126183,0.35135135,35.19047619,35.19047619047619,1.0
Nikola Vucevic,C,ORL,19.49056603773585,0.8867924528301887,0.8679245283018868,3.6792452830188678,2.4339622641509435,8.60377358490566,11.037735849056604,2.207547169811321,1.4339622641509433,7.90566037735849,16.88679245283019,2.150943396226415,2.7547169811320753,1.528301886792453,4.622641509433962,0.46815642,0.78082192,0.33061224,32.62264151,32.62264150943396,1.0
D'Angelo Russell,PG,MIN,22.977272727272727,0.29545454545454547,1.0,6.363636363636363,0.38636363636363635,3.5,3.8863636363636362,1.9090909090909092,3.2045454545454546,8.0,18.886363636363637,3.5,4.318181818181818,3.477272727272727,9.522727272727273,0.42358604,0.81052632,0.36515513,32.18181818,32.18181818181818,1.0
Zach LaVine,SG,CHI,25.5,0.4666666666666667,1.4666666666666666,4.233333333333333,0.6833333333333333,4.133333333333334,4.816666666666666,2.183333333333333,3.433333333333333,8.983333333333333,19.983333333333334,4.466666666666667,5.566666666666666,3.066666666666667,8.066666666666666,0.44954128,0.80239521,0.38016529,34.76666667,34.766666666666666,1.0
Domantas Sabonis,PF,IND,18.34426229508197,0.4918032786885246,0.7540983606557377,4.950819672131147,3.0327868852459017,9.459016393442623,12.491803278688524,3.1475409836065573,2.737704918032787,7.295081967213115,13.508196721311476,3.4754098360655736,4.819672131147541,0.2786885245901639,1.0655737704918034,0.54004854,0.72108844,0.26153846,34.75409836,34.75409836065574,1.0
Tobias Harris,SF,PHL,19.4375,0.546875,0.765625,3.125,0.828125,5.9375,6.765625,2.28125,1.515625,7.640625,16.125,2.34375,2.921875,1.8125,4.9375,0.47383721,0.80213904,0.36708861,34.578125,34.578125,1.0
John Collins,PF,ATL,21.41025641025641,1.6153846153846154,0.7435897435897436,1.5384615384615385,2.7435897435897436,7.256410256410256,10.0,3.41025641025641,1.794871794871795,8.512820512820513,14.666666666666666,2.8974358974358974,3.5384615384615383,1.4871794871794872,3.6153846153846154,0.58041958,0.81884058,0.41134752,32.66666667,32.666666666666664,1.0
Kyle Lowry,PG,TOR,19.705882352941178,0.43137254901960786,1.3137254901960784,7.686274509803922,0.5882352941176471,4.235294117647059,4.823529411764706,3.235294117647059,2.9607843137254903,5.921568627450981,14.176470588235293,4.9411764705882355,5.705882352941177,2.9215686274509802,8.235294117647058,0.41770401,0.86597938,0.3547619,36.50980392,36.509803921568626,1.0
CJ McCollum,SG,POR,22.508196721311474,0.6229508196721312,0.7377049180327869,4.327868852459017,0.6721311475409836,3.3934426229508197,4.065573770491803,2.557377049180328,1.901639344262295,8.852459016393443,19.540983606557376,1.9836065573770492,2.6557377049180326,2.819672131147541,7.409836065573771,0.45302013,0.74691358,0.38053097,36.0,36.0,1.0
De'Aaron Fox,PG,SAC,20.444444444444443,0.5111111111111111,1.4222222222222223,6.7555555555555555,0.6666666666666666,3.3555555555555556,4.022222222222222,2.8666666666666667,3.1333333333333333,7.311111111111111,15.377777777777778,4.777777777777778,6.8,1.0444444444444445,3.4,0.47543353,0.70261438,0.30718954,31.73333333,31.733333333333334,0.9555555555555556
Fred VanVleet,SG,TOR,17.604166666666668,0.2708333333333333,1.8958333333333333,6.604166666666667,0.375,3.375,3.75,2.4583333333333335,2.2916666666666665,5.979166666666667,14.604166666666666,2.9166666666666665,3.4583333333333335,2.7291666666666665,7.041666666666667,0.40941512,0.84337349,0.38757396,35.8125,35.8125,1.0
T.J. Warren,SF,IND,18.633333333333333,0.45,1.1666666666666667,1.45,0.95,3.0,3.95,2.7666666666666666,1.2333333333333334,7.516666666666667,14.183333333333334,2.466666666666667,3.05,1.1333333333333333,3.033333333333333,0.52996475,0.80874317,0.37362637,32.53333333,32.53333333333333,1.0
Kristaps Porzingis,PF,DAL,19.44,2.08,0.72,1.72,1.74,7.68,9.42,3.06,1.64,6.7,15.86,3.54,4.56,2.5,7.06,0.42244641,0.77631579,0.35410765,31.2,31.2,1.0
Kelly Oubre Jr.,PF,GSW,18.678571428571427,0.7142857142857143,1.2678571428571428,1.5178571428571428,1.1964285714285714,5.25,6.446428571428571,3.4285714285714284,1.4821428571428572,6.660714285714286,14.75,3.4285714285714284,4.392857142857143,1.9285714285714286,5.482142857142857,0.45157385,0.7804878,0.35179153,34.53571429,34.535714285714285,0.9821428571428571
LaMarcus Aldridge,PF,SAS,18.78846153846154,1.5961538461538463,0.6346153846153846,2.4423076923076925,1.9807692307692308,5.519230769230769,7.5,2.4423076923076925,1.4038461538461537,7.326923076923077,14.807692307692308,2.980769230769231,3.5961538461538463,1.1538461538461537,2.9423076923076925,0.49480519,0.82887701,0.39215686,33.09615385,33.09615384615385,1.0
Jaylen Brown,SG,BOS,20.44,0.32,1.12,2.18,1.08,5.28,6.36,3.02,2.32,7.56,15.44,3.18,4.32,2.14,5.62,0.48963731,0.73611111,0.38078292,34.0,34.0,1.0
Kemba Walker,PG,BOS,21.408163265306122,0.5102040816326531,0.9591836734693877,5.0,0.673469387755102,3.4285714285714284,4.1020408163265305,1.5714285714285714,2.142857142857143,7.081632653061225,16.73469387755102,3.9183673469387754,4.510204081632653,3.326530612244898,8.775510204081632,0.42317073,0.86877828,0.37906977,31.87755102,31.877551020408163,1.0
John Wall,PG,HOU,,,,,,,,,,,,,,,,,,,,,
Clint Capela,C,ATL,13.923076923076923,1.8461538461538463,0.8461538461538461,1.2307692307692308,4.3076923076923075,9.461538461538462,13.76923076923077,2.6153846153846154,1.6153846153846154,6.256410256410256,9.948717948717949,1.4102564102564104,2.6666666666666665,0.0,0.0,0.62886598,0.52884615,0.0,32.87179487,32.87179487179487,1.0
Mitchell Robinson,C,NYK,9.559322033898304,1.9830508474576272,0.864406779661017,0.6101694915254238,3.0508474576271185,4.0508474576271185,7.101694915254237,3.1864406779661016,0.6271186440677966,4.101694915254237,5.576271186440678,1.3559322033898304,2.3559322033898304,0.0,0.0,0.73556231,0.57553957,0.0,23.03389831,23.033898305084747,0.11864406779661017
Tyler Herro,SG,MIA,13.108695652173912,0.15217391304347827,0.6304347826086957,1.9782608695652173,0.30434782608695654,3.739130434782609,4.043478260869565,1.2608695652173914,1.565217391304348,4.760869565217392,11.5,1.434782608695652,1.7173913043478262,2.152173913043478,5.478260869565218,0.41398866,0.83544304,0.39285714,27.60869565,27.608695652173914,0.13043478260869565
Victor Oladipo,SG,IND,12.666666666666666,0.16666666666666666,0.8333333333333334,2.9166666666666665,0.5833333333333334,2.25,2.8333333333333335,1.5,2.25,4.5,12.083333333333334,2.3333333333333335,3.0833333333333335,1.3333333333333333,5.166666666666667,0.37241379,0.75675676,0.25806452,25.66666667,25.666666666666668,0.75
Montrezl Harrell,C,LAL,18.693548387096776,1.1612903225806452,0.6290322580645161,1.6935483870967742,2.629032258064516,4.5,7.129032258064516,2.3548387096774195,1.7419354838709677,7.5,12.903225806451612,3.693548387096774,5.629032258064516,0.0,0.27419354838709675,0.58125,0.65616046,0.0,27.93548387,27.93548387096774,0.03225806451612903
Dennis Schroder,PG,LAL,19.03174603174603,0.2222222222222222,0.6825396825396826,4.063492063492063,0.30158730158730157,3.3968253968253967,3.6984126984126986,2.1904761904761907,2.5238095238095237,7.015873015873016,15.0,3.0634920634920637,3.6507936507936507,1.9365079365079365,5.079365079365079,0.46772487,0.83913043,0.38125,30.93650794,30.936507936507937,0.015873015873015872
Draymond Green,PF,GSW,8.023255813953488,0.7674418604651163,1.372093023255814,6.186046511627907,0.5348837209302325,5.651162790697675,6.186046511627907,2.558139534883721,2.2790697674418605,2.86046511627907,7.348837209302325,1.4651162790697674,1.930232558139535,0.8372093023255814,3.0,0.38924051,0.75903614,0.27906977,28.3255814,28.325581395348838,1.0
Michael Porter Jr.,SF,DEN,7.782608695652174,0.41304347826086957,0.41304347826086957,0.7608695652173914,1.1521739130434783,3.130434782608696,4.282608695652174,1.5869565217391304,0.7608695652173914,3.0652173913043477,6.086956521739131,0.717391304347826,0.9347826086956522,0.9347826086956522,2.1956521739130435,0.50357143,0.76744186,0.42574257,14.17391304,14.173913043478262,0.021739130434782608
Robert Covington,PF,POR,12.852459016393443,1.278688524590164,1.540983606557377,1.1967213114754098,0.8524590163934426,5.540983606557377,6.39344262295082,3.1311475409836067,1.4918032786885247,4.524590163934426,10.475409836065573,1.3934426229508197,1.7377049180327868,2.4098360655737703,6.885245901639344,0.43192488,0.80188679,0.35,29.91803279,29.918032786885245,0.9672131147540983
Malcolm Brogdon,PG,IND,16.333333333333332,0.16666666666666666,0.6875,7.145833333333333,0.8333333333333334,3.875,4.708333333333333,1.8333333333333333,2.3958333333333335,6.020833333333333,13.729166666666666,3.0208333333333335,3.375,1.2708333333333333,4.0625,0.43854325,0.89506173,0.31282051,30.64583333,30.645833333333332,1.0
Andrew Wiggins,SF,GSW,21.77358490566038,1.0,0.8490566037735849,3.6792452830188678,1.2452830188679245,3.8867924528301887,5.132075471698113,2.3773584905660377,2.4716981132075473,8.09433962264151,18.150943396226417,3.547169811320755,4.981132075471698,2.0377358490566038,6.150943396226415,0.44594595,0.71212121,0.33128834,34.43396226,34.43396226415094,1.0
Jonas Valanciunas,C,MEM,14.672131147540984,1.1147540983606556,0.39344262295081966,1.7868852459016393,3.0491803278688523,8.098360655737705,11.147540983606557,2.5737704918032787,1.6721311475409837,6.163934426229508,10.60655737704918,1.8688524590163935,2.540983606557377,0.47540983606557374,1.2950819672131149,0.58114374,0.73548387,0.36708861,26.09836066,26.098360655737704,1.0
Buddy Hield,SG,SAC,19.8125,0.265625,0.9375,3.078125,0.890625,3.890625,4.78125,2.34375,2.34375,7.125,16.59375,1.75,2.046875,3.8125,9.65625,0.42937853,0.85496183,0.39482201,31.921875,31.921875,0.6875
Hassan Whiteside,C,SAC,16.283333333333335,3.0833333333333335,0.38333333333333336,1.2166666666666666,3.9833333333333334,10.266666666666667,14.25,2.966666666666667,1.9333333333333333,6.833333333333333,11.066666666666666,2.55,3.7333333333333334,0.06666666666666667,0.11666666666666667,0.61746988,0.68303571,0.57142857,31.23333333,31.233333333333334,1.0
Lonzo Ball,PG,NOP,12.410714285714286,0.5357142857142857,1.4285714285714286,7.0,1.125,5.089285714285714,6.214285714285714,1.9642857142857142,3.0714285714285716,4.625,11.214285714285714,0.6785714285714286,1.1964285714285714,2.482142857142857,6.482142857142857,0.41242038,0.56716418,0.38292011,32.44642857,32.44642857142857,0.8392857142857143
LaMelo Ball,PG,CHA,,,,,,,,,,,,,,,,,,,,,
Julius Randle,PF,NYK,19.338709677419356,0.3387096774193548,0.7903225806451613,3.1129032258064515,2.403225806451613,7.370967741935484,9.774193548387096,2.693548387096774,3.0,7.17741935483871,15.693548387096774,4.0,5.516129032258065,0.9838709677419355,3.629032258064516,0.45734841,0.7251462,0.27111111,32.5483871,32.54838709677419,1.0
Devonte' Graham,PG,CHA,17.83606557377049,0.2459016393442623,0.9344262295081968,7.459016393442623,0.6885245901639344,2.7049180327868854,3.3934426229508197,1.8524590163934427,2.8852459016393444,5.704918032786885,15.049180327868852,3.0491803278688523,3.737704918032787,3.377049180327869,9.180327868852459,0.37908497,0.81578947,0.36785714,34.85245902,34.85245901639344,0.8360655737704918
Steven Adams,C,NOP,10.913793103448276,1.1206896551724137,0.8620689655172413,2.4310344827586206,3.3793103448275863,5.982758620689655,9.362068965517242,1.9137931034482758,1.4827586206896552,4.517241379310345,7.637931034482759,1.8620689655172413,3.1551724137931036,0.017241379310344827,0.05172413793103448,0.59142212,0.59016393,0.33333333,26.96551724,26.96551724137931,1.0
Lou Williams,SG,LAC,18.65,0.16666666666666666,0.6666666666666666,5.733333333333333,0.4666666666666667,2.6333333333333333,3.1,1.2833333333333334,2.8666666666666667,6.116666666666666,14.716666666666667,4.633333333333334,5.366666666666666,1.7833333333333334,4.916666666666667,0.41562854,0.86335404,0.36271186,29.33333333,29.333333333333332,0.13333333333333333
Gordon Hayward,SF,CHA,17.068181818181817,0.4318181818181818,0.75,4.090909090909091,0.9772727272727273,5.4772727272727275,6.454545454545454,1.75,1.75,6.704545454545454,13.363636363636363,2.0454545454545454,2.4318181818181817,1.6136363636363635,4.136363636363637,0.50170068,0.8411215,0.39010989,33.36363636,33.36363636363637,1.0
Al Horford,PF,OKC,11.898305084745763,0.8983050847457628,0.8813559322033898,4.033898305084746,1.5254237288135593,5.288135593220339,6.813559322033898,2.152542372881356,1.0677966101694916,4.762711864406779,10.898305084745763,0.9322033898305084,1.2372881355932204,1.4406779661016949,4.372881355932203,0.437014,0.75342466,0.32945736,30.81355932,30.8135593220339,0.9491525423728814
Caris LeVert,SG,BKN,17.63157894736842,0.15789473684210525,1.105263157894737,4.078947368421052,1.0,3.0,4.0,1.894736842105263,2.5526315789473686,6.421052631578948,15.5,2.973684210526316,4.131578947368421,1.8157894736842106,4.7631578947368425,0.41426146,0.71974522,0.38121547,28.73684211,28.736842105263158,0.631578947368421
Danilo Gallinari,PF,ATL,19.21818181818182,0.07272727272727272,0.7272727272727273,2.0545454545454547,0.5818181818181818,4.909090909090909,5.490909090909091,1.2,1.2727272727272727,5.9818181818181815,13.618181818181819,4.254545454545455,4.8,3.0,7.327272727272727,0.43925234,0.88636364,0.40942928,30.76363636,30.763636363636362,1.0
Ricky Rubio,PG,MIN,12.910714285714286,0.16071428571428573,1.5714285714285714,8.892857142857142,0.75,3.875,4.625,2.5357142857142856,2.6785714285714284,4.428571428571429,10.732142857142858,2.9107142857142856,3.4464285714285716,1.1428571428571428,3.3035714285714284,0.41264559,0.84455959,0.34594595,31.58928571,31.589285714285715,1.0
Aaron Gordon,PF,ORL,14.473684210526315,0.6140350877192983,0.8596491228070176,3.6140350877192984,1.8070175438596492,5.807017543859649,7.614035087719298,1.9649122807017543,1.6140350877192982,5.456140350877193,12.596491228070175,2.3684210526315788,3.526315789473684,1.1929824561403508,3.9298245614035086,0.43314763,0.67164179,0.30357143,33.03508772,33.03508771929825,1.0
Marcus Smart,SG,BOS,13.423076923076923,0.5192307692307693,1.6538461538461537,4.846153846153846,0.7692307692307693,3.0576923076923075,3.826923076923077,2.7115384615384617,1.6923076923076923,4.5,11.884615384615385,2.0,2.4038461538461537,2.423076923076923,6.961538461538462,0.37864078,0.832,0.3480663,32.38461538,32.38461538461539,0.7307692307692307
Eric Bledsoe,PG,NOP,15.446428571428571,0.44642857142857145,0.9464285714285714,5.392857142857143,0.7321428571428571,3.892857142857143,4.625,2.142857142857143,2.5,5.696428571428571,11.821428571428571,2.8035714285714284,3.4464285714285716,1.25,3.5892857142857144,0.48187311,0.8134715,0.34825871,27.23214286,27.232142857142858,1.0
Dejounte Murray,PG,SAS,10.672413793103448,0.27586206896551724,1.7241379310344827,4.086206896551724,1.1551724137931034,4.620689655172414,5.775862068965517,2.206896551724138,1.8620689655172413,4.396551724137931,9.258620689655173,1.293103448275862,1.6206896551724137,0.5862068965517241,1.5517241379310345,0.47486034,0.79787234,0.37777778,24.93103448,24.93103448275862,0.8620689655172413
Collin Sexton,SG,CLE,20.671875,0.109375,1.0,2.921875,0.953125,2.1875,3.140625,2.203125,2.390625,7.828125,16.71875,3.5,4.140625,1.515625,3.984375,0.4682243,0.84528302,0.38039216,32.875,32.875,1.0
Myles Turner,C,IND,11.75925925925926,2.1481481481481484,0.7592592592592593,1.1111111111111112,1.2777777777777777,5.2407407407407405,6.518518518518518,2.4814814814814814,1.2037037037037037,4.185185185185185,9.37037037037037,1.9814814814814814,2.6296296296296298,1.4074074074074074,4.185185185185185,0.44664032,0.75352113,0.33628319,29.44444444,29.444444444444443,1.0
Jusuf Nurkic,C,POR,,,,,,,,,,,,,,,,,,,,,
Josh Richardson,SG,DAL,13.936170212765957,0.6808510638297872,0.9574468085106383,3.127659574468085,0.7872340425531915,2.6382978723404253,3.425531914893617,2.5106382978723403,1.9361702127659575,5.191489361702128,12.085106382978724,2.0851063829787235,2.6382978723404253,1.4680851063829787,4.51063829787234,0.42957746,0.79032258,0.3254717,30.78723404,30.78723404255319,0.9574468085106383
Jaren Jackson Jr.,PF,MEM,16.925925925925927,1.6111111111111112,0.6666666666666666,1.4074074074074074,0.9814814814814815,3.7222222222222223,4.703703703703703,4.055555555555555,1.7407407407407407,6.074074074074074,12.981481481481481,2.2777777777777777,3.074074074074074,2.5,6.296296296296297,0.467903,0.74096386,0.39705882,28.05555556,28.055555555555557,1.0
Kevin Love,PF,CLE,17.636363636363637,0.34545454545454546,0.5818181818181818,3.109090909090909,0.9818181818181818,8.818181818181818,9.8,1.6181818181818182,2.4909090909090907,5.8545454545454545,12.927272727272728,3.309090909090909,3.890909090909091,2.618181818181818,6.8545454545454545,0.45288326,0.85046729,0.38196286,31.67272727,31.672727272727272,1.0
Lauri Markkanen,PF,CHI,14.73469387755102,0.46938775510204084,0.8367346938775511,1.510204081632653,1.183673469387755,5.122448979591836,6.3061224489795915,1.8979591836734695,1.6122448979591837,5.0,11.795918367346939,2.5714285714285716,3.122448979591837,2.163265306122449,6.285714285714286,0.42387543,0.82352941,0.34415584,29.85714286,29.857142857142858,1.0
James Wiseman,C,GSW,,,,,,,,,,,,,,,,,,,,,
Markelle Fultz,PG,ORL,12.031746031746032,0.15873015873015872,1.2698412698412698,5.2063492063492065,0.5079365079365079,2.8095238095238093,3.3174603174603177,1.9682539682539681,2.0634920634920637,4.984126984126984,10.476190476190476,1.6031746031746033,2.2063492063492065,0.4603174603174603,1.8412698412698412,0.47575758,0.72661871,0.25,28.28571429,28.285714285714285,0.9206349206349206
Christian Wood,C,HOU,12.754098360655737,0.8524590163934426,0.5081967213114754,0.9508196721311475,1.6885245901639345,4.590163934426229,6.278688524590164,1.5901639344262295,1.3278688524590163,4.491803278688525,8.032786885245901,2.9344262295081966,3.901639344262295,0.8360655737704918,2.2295081967213113,0.55918367,0.75210084,0.375,21.03278689,21.0327868852459,0.18032786885245902
Anthony Edwards,SG,MIN,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,C,MIL,10.98360655737705,2.442622950819672,0.7049180327868853,1.5573770491803278,0.6885245901639344,3.7704918032786887,4.459016393442623,2.4098360655737703,1.0327868852459017,4.0,9.360655737704919,1.6065573770491803,1.9836065573770492,1.3770491803278688,4.655737704918033,0.42732049,0.80991736,0.29577465,26.59016393,26.59016393442623,0.9836065573770492
Bogdan Bogdanovic,SG,ATL,14.471698113207546,0.2641509433962264,1.0188679245283019,3.188679245283019,0.32075471698113206,2.9056603773584904,3.2264150943396226,2.169811320754717,1.679245283018868,5.226415094339623,12.056603773584905,1.4339622641509433,1.9811320754716981,2.5849056603773586,7.169811320754717,0.43348983,0.72380952,0.36052632,28.52830189,28.528301886792452,0.37735849056603776
Spencer Dinwiddie,PG,BKN,20.555555555555557,0.3333333333333333,0.6190476190476191,6.746031746031746,0.5079365079365079,2.9365079365079363,3.4444444444444446,2.8095238095238093,2.6984126984126986,6.619047619047619,15.936507936507937,5.380952380952381,6.9523809523809526,1.9365079365079365,6.285714285714286,0.41533865,0.7739726,0.30808081,31.19047619,31.19047619047619,0.7619047619047619
